nflores 45185 Wed Mar  8 22:36:47 2017

Avatar id: 0; (x,y) = (12, 28); move = 2 
Avatar id: 1; (x,y) = (6, 19); move = 1 
Avatar id: 2; (x,y) = (0, 2); move = 1 
Avatar id: 3; (x,y) = (24, 20); move = 1 
Avatar id: 4; (x,y) = (3, 15); move = 2 
Avatar id: 0; (x,y) = (18, 26); move = 3 
Avatar id: 1; (x,y) = (6, 18); move = 0 
Avatar id: 2; (x,y) = (0, 1); move = 0 
Avatar id: 3; (x,y) = (24, 20); move = 3 
Avatar id: 4; (x,y) = (3, 16); move = 3 
Avatar id: 0; (x,y) = (18, 26); move = 2 
Avatar id: 1; (x,y) = (6, 18); move = 1 
Avatar id: 2; (x,y) = (0, 1); move = 1 
Avatar id: 3; (x,y) = (25, 20); move = 1 
Avatar id: 4; (x,y) = (3, 16); move = 2 
Avatar id: 0; (x,y) = (18, 27); move = 3 
Avatar id: 1; (x,y) = (6, 18); move = 3 
Avatar id: 2; (x,y) = (0, 1); move = 3 
Avatar id: 3; (x,y) = (25, 20); move = 3 
Avatar id: 4; (x,y) = (3, 17); move = 3 
Avatar id: 0; (x,y) = (18, 27); move = 2 
Avatar id: 1; (x,y) = (7, 18); move = 1 
Avatar id: 2; (x,y) = (1, 1); move = 1 
Avatar id: 3; (x,y) = (25, 20); move = 2 
Avatar id: 4; (x,y) = (4, 17); move = 1 
Avatar id: 0; (x,y) = (18, 28); move = 3 
Avatar id: 1; (x,y) = (7, 18); move = 3 
Avatar id: 2; (x,y) = (1, 1); move = 3 
Avatar id: 3; (x,y) = (25, 21); move = 3 
Avatar id: 4; (x,y) = (4, 17); move = 3 
Avatar id: 0; (x,y) = (19, 28); move = 1 
Avatar id: 1; (x,y) = (8, 18); move = 1 
Avatar id: 2; (x,y) = (1, 1); move = 2 
Avatar id: 3; (x,y) = (25, 21); move = 2 
Avatar id: 4; (x,y) = (4, 17); move = 2 
Avatar id: 0; (x,y) = (19, 28); move = 3 
Avatar id: 1; (x,y) = (8, 17); move = 0 
Avatar id: 2; (x,y) = (1, 2); move = 3 
Avatar id: 3; (x,y) = (25, 21); move = 0 
Avatar id: 4; (x,y) = (4, 18); move = 3 
Avatar id: 0; (x,y) = (20, 28); move = 1 
Avatar id: 1; (x,y) = (8, 17); move = 1 
Avatar id: 2; (x,y) = (2, 2); move = 1 
Avatar id: 3; (x,y) = (24, 21); move = 2 
Avatar id: 4; (x,y) = (5, 18); move = 1 
Avatar id: 0; (x,y) = (20, 28); move = 3 
Avatar id: 1; (x,y) = (8, 17); move = 3 
Avatar id: 2; (x,y) = (2, 2); move = 3 
Avatar id: 3; (x,y) = (24, 22); move = 3 
Avatar id: 4; (x,y) = (5, 17); move = 0 
Avatar id: 0; (x,y) = (21, 28); move = 1 
Avatar id: 1; (x,y) = (9, 17); move = 1 
Avatar id: 2; (x,y) = (3, 2); move = 1 
Avatar id: 3; (x,y) = (25, 22); move = 1 
Avatar id: 4; (x,y) = (5, 17); move = 1 
Avatar id: 0; (x,y) = (21, 27); move = 0 
Avatar id: 1; (x,y) = (9, 17); move = 3 
Avatar id: 2; (x,y) = (3, 2); move = 3 
Avatar id: 3; (x,y) = (25, 22); move = 3 
Avatar id: 4; (x,y) = (5, 17); move = 3 
Avatar id: 0; (x,y) = (21, 27); move = 1 
Avatar id: 1; (x,y) = (10, 17); move = 1 
Avatar id: 2; (x,y) = (3, 2); move = 2 
Avatar id: 3; (x,y) = (25, 22); move = 2 
Avatar id: 4; (x,y) = (6, 17); move = 1 
Avatar id: 0; (x,y) = (21, 26); move = 0 
Avatar id: 1; (x,y) = (10, 17); move = 3 
Avatar id: 2; (x,y) = (3, 3); move = 3 
Avatar id: 3; (x,y) = (25, 23); move = 3 
Avatar id: 4; (x,y) = (6, 16); move = 0 
Avatar id: 0; (x,y) = (21, 26); move = 1 
Avatar id: 1; (x,y) = (10, 17); move = 2 
Avatar id: 2; (x,y) = (4, 3); move = 1 
Avatar id: 3; (x,y) = (25, 23); move = 2 
Avatar id: 4; (x,y) = (6, 16); move = 1 
Avatar id: 0; (x,y) = (21, 25); move = 0 
Avatar id: 1; (x,y) = (10, 18); move = 3 
Avatar id: 2; (x,y) = (4, 2); move = 0 
Avatar id: 3; (x,y) = (25, 23); move = 0 
Avatar id: 4; (x,y) = (6, 15); move = 0 
Avatar id: 0; (x,y) = (21, 25); move = 1 
Avatar id: 1; (x,y) = (10, 18); move = 2 
Avatar id: 2; (x,y) = (4, 2); move = 1 
Avatar id: 3; (x,y) = (24, 23); move = 2 
Avatar id: 4; (x,y) = (5, 15); move = 2 
Avatar id: 0; (x,y) = (21, 24); move = 0 
Avatar id: 1; (x,y) = (10, 19); move = 3 
Avatar id: 2; (x,y) = (4, 1); move = 0 
Avatar id: 3; (x,y) = (24, 24); move = 3 
Avatar id: 4; (x,y) = (5, 15); move = 0 
Avatar id: 0; (x,y) = (21, 24); move = 1 
Avatar id: 1; (x,y) = (11, 19); move = 1 
Avatar id: 2; (x,y) = (4, 1); move = 1 
Avatar id: 3; (x,y) = (24, 24); move = 2 
Avatar id: 4; (x,y) = (4, 15); move = 2 
Avatar id: 0; (x,y) = (21, 24); move = 3 
Avatar id: 1; (x,y) = (11, 19); move = 3 
Avatar id: 2; (x,y) = (4, 0); move = 0 
Avatar id: 3; (x,y) = (24, 24); move = 0 
Avatar id: 4; (x,y) = (4, 16); move = 3 
Avatar id: 0; (x,y) = (21, 24); move = 2 
Avatar id: 1; (x,y) = (11, 19); move = 2 
Avatar id: 2; (x,y) = (3, 0); move = 2 
Avatar id: 3; (x,y) = (23, 24); move = 2 
Avatar id: 4; (x,y) = (5, 16); move = 1 
Avatar id: 0; (x,y) = (21, 25); move = 3 
Avatar id: 1; (x,y) = (11, 19); move = 0 
Avatar id: 2; (x,y) = (3, 1); move = 3 
Avatar id: 3; (x,y) = (23, 24); move = 0 
Avatar id: 4; (x,y) = (5, 16); move = 3 
Avatar id: 0; (x,y) = (22, 25); move = 1 
Avatar id: 1; (x,y) = (10, 19); move = 2 
Avatar id: 2; (x,y) = (3, 1); move = 2 
Avatar id: 3; (x,y) = (22, 24); move = 2 
Avatar id: 4; (x,y) = (5, 16); move = 2 
Avatar id: 0; (x,y) = (22, 25); move = 3 
Avatar id: 1; (x,y) = (10, 20); move = 3 
Avatar id: 2; (x,y) = (3, 1); move = 0 
Avatar id: 3; (x,y) = (22, 24); move = 0 
Avatar id: 4; (x,y) = (5, 16); move = 0 
Avatar id: 0; (x,y) = (23, 25); move = 1 
Avatar id: 1; (x,y) = (10, 20); move = 2 
Avatar id: 2; (x,y) = (2, 1); move = 2 
Avatar id: 3; (x,y) = (22, 24); move = 1 
Avatar id: 4; (x,y) = (4, 16); move = 2 
Avatar id: 0; (x,y) = (23, 25); move = 3 
Avatar id: 1; (x,y) = (10, 20); move = 0 
Avatar id: 2; (x,y) = (2, 1); move = 0 
Avatar id: 3; (x,y) = (22, 23); move = 0 
Avatar id: 4; (x,y) = (4, 16); move = 0 
Avatar id: 0; (x,y) = (23, 25); move = 2 
Avatar id: 1; (x,y) = (10, 20); move = 1 
Avatar id: 2; (x,y) = (2, 1); move = 1 
Avatar id: 3; (x,y) = (22, 23); move = 1 
Avatar id: 4; (x,y) = (4, 16); move = 1 
Avatar id: 0; (x,y) = (23, 26); move = 3 
Avatar id: 1; (x,y) = (10, 19); move = 0 
Avatar id: 2; (x,y) = (2, 0); move = 0 
Avatar id: 3; (x,y) = (22, 22); move = 0 
Avatar id: 4; (x,y) = (4, 15); move = 0 
Avatar id: 0; (x,y) = (23, 26); move = 2 
Avatar id: 1; (x,y) = (10, 19); move = 1 
Avatar id: 2; (x,y) = (1, 0); move = 2 
Avatar id: 3; (x,y) = (21, 22); move = 2 
Avatar id: 4; (x,y) = (4, 15); move = 1 
Avatar id: 0; (x,y) = (23, 27); move = 3 
Avatar id: 1; (x,y) = (10, 18); move = 0 
Avatar id: 2; (x,y) = (1, 0); move = 0 
Avatar id: 3; (x,y) = (21, 23); move = 3 
Avatar id: 4; (x,y) = (4, 14); move = 0 
Avatar id: 0; (x,y) = (24, 27); move = 1 
Avatar id: 1; (x,y) = (10, 18); move = 1 
Avatar id: 2; (x,y) = (0, 0); move = 2 
Avatar id: 3; (x,y) = (21, 23); move = 2 
Avatar id: 4; (x,y) = (4, 14); move = 1 
Avatar id: 0; (x,y) = (24, 26); move = 0 
Avatar id: 1; (x,y) = (10, 17); move = 0 
Avatar id: 2; (x,y) = (0, 0); move = 0 
Avatar id: 3; (x,y) = (21, 23); move = 0 
Avatar id: 4; (x,y) = (4, 13); move = 0 
Avatar id: 0; (x,y) = (24, 26); move = 1 
Avatar id: 1; (x,y) = (9, 17); move = 2 
Avatar id: 2; (x,y) = (0, 0); move = 1 
Avatar id: 3; (x,y) = (20, 23); move = 2 
Avatar id: 4; (x,y) = (4, 13); move = 1 
Avatar id: 0; (x,y) = (24, 25); move = 0 
Avatar id: 1; (x,y) = (9, 18); move = 3 
Avatar id: 2; (x,y) = (0, 0); move = 3 
Avatar id: 3; (x,y) = (20, 24); move = 3 
Avatar id: 4; (x,y) = (4, 12); move = 0 
Avatar id: 0; (x,y) = (24, 25); move = 1 
Avatar id: 1; (x,y) = (9, 18); move = 2 
Avatar id: 2; (x,y) = (1, 0); move = 1 
Avatar id: 3; (x,y) = (20, 24); move = 2 
Avatar id: 4; (x,y) = (4, 12); move = 1 
Avatar id: 0; (x,y) = (24, 25); move = 3 
Avatar id: 1; (x,y) = (9, 19); move = 3 
Avatar id: 2; (x,y) = (1, 0); move = 3 
Avatar id: 3; (x,y) = (20, 25); move = 3 
Avatar id: 4; (x,y) = (4, 11); move = 0 
Avatar id: 0; (x,y) = (25, 25); move = 1 
Avatar id: 1; (x,y) = (9, 19); move = 2 
Avatar id: 2; (x,y) = (2, 0); move = 1 
Avatar id: 3; (x,y) = (20, 25); move = 2 
Avatar id: 4; (x,y) = (4, 11); move = 1 
Avatar id: 0; (x,y) = (25, 25); move = 3 
Avatar id: 1; (x,y) = (9, 20); move = 3 
Avatar id: 2; (x,y) = (2, 0); move = 3 
Avatar id: 3; (x,y) = (20, 26); move = 3 
Avatar id: 4; (x,y) = (4, 11); move = 3 
Avatar id: 0; (x,y) = (26, 25); move = 1 
Avatar id: 1; (x,y) = (9, 20); move = 2 
Avatar id: 2; (x,y) = (2, 0); move = 2 
Avatar id: 3; (x,y) = (20, 26); move = 2 
Avatar id: 4; (x,y) = (5, 11); move = 1 
Avatar id: 0; (x,y) = (26, 25); move = 3 
Avatar id: 1; (x,y) = (9, 21); move = 3 
Avatar id: 2; (x,y) = (2, 1); move = 3 
Avatar id: 3; (x,y) = (20, 27); move = 3 
Avatar id: 4; (x,y) = (5, 10); move = 0 
Avatar id: 0; (x,y) = (27, 25); move = 1 
Avatar id: 1; (x,y) = (10, 21); move = 1 
Avatar id: 2; (x,y) = (3, 1); move = 1 
Avatar id: 3; (x,y) = (20, 27); move = 2 
Avatar id: 4; (x,y) = (4, 10); move = 2 
Avatar id: 0; (x,y) = (27, 25); move = 3 
Avatar id: 1; (x,y) = (10, 21); move = 3 
Avatar id: 2; (x,y) = (3, 0); move = 0 
Avatar id: 3; (x,y) = (20, 27); move = 0 
Avatar id: 4; (x,y) = (4, 10); move = 0 
Avatar id: 0; (x,y) = (27, 25); move = 2 
Avatar id: 1; (x,y) = (11, 21); move = 1 
Avatar id: 2; (x,y) = (3, 0); move = 1 
Avatar id: 3; (x,y) = (19, 27); move = 2 
Avatar id: 4; (x,y) = (4, 10); move = 1 
Avatar id: 0; (x,y) = (27, 26); move = 3 
Avatar id: 1; (x,y) = (11, 20); move = 0 
Avatar id: 2; (x,y) = (3, 0); move = 3 
Avatar id: 3; (x,y) = (19, 27); move = 0 
Avatar id: 4; (x,y) = (4, 9); move = 0 
Avatar id: 0; (x,y) = (28, 26); move = 1 
Avatar id: 1; (x,y) = (11, 20); move = 1 
Avatar id: 2; (x,y) = (4, 0); move = 1 
Avatar id: 3; (x,y) = (19, 27); move = 1 
Avatar id: 4; (x,y) = (4, 9); move = 1 
Avatar id: 0; (x,y) = (28, 25); move = 0 
Avatar id: 1; (x,y) = (11, 20); move = 3 
Avatar id: 2; (x,y) = (4, 0); move = 3 
Avatar id: 3; (x,y) = (19, 26); move = 0 
Avatar id: 4; (x,y) = (4, 9); move = 3 
Avatar id: 0; (x,y) = (28, 25); move = 1 
Avatar id: 1; (x,y) = (12, 20); move = 1 
Avatar id: 2; (x,y) = (5, 0); move = 1 
Avatar id: 3; (x,y) = (19, 26); move = 1 
Avatar id: 4; (x,y) = (5, 9); move = 1 
Avatar id: 0; (x,y) = (28, 24); move = 0 
Avatar id: 1; (x,y) = (12, 19); move = 0 
Avatar id: 2; (x,y) = (5, 0); move = 3 
Avatar id: 3; (x,y) = (19, 25); move = 0 
Avatar id: 4; (x,y) = (5, 9); move = 3 
Avatar id: 0; (x,y) = (28, 24); move = 1 
Avatar id: 1; (x,y) = (12, 19); move = 1 
Avatar id: 2; (x,y) = (5, 0); move = 2 
Avatar id: 3; (x,y) = (19, 25); move = 1 
Avatar id: 4; (x,y) = (6, 9); move = 1 
Avatar id: 0; (x,y) = (28, 23); move = 0 
Avatar id: 1; (x,y) = (12, 19); move = 3 
Avatar id: 2; (x,y) = (5, 1); move = 3 
Avatar id: 3; (x,y) = (19, 24); move = 0 
Avatar id: 4; (x,y) = (6, 8); move = 0 
Avatar id: 0; (x,y) = (28, 23); move = 1 
Avatar id: 1; (x,y) = (13, 19); move = 1 
Avatar id: 2; (x,y) = (5, 1); move = 2 
Avatar id: 3; (x,y) = (19, 24); move = 1 
Avatar id: 4; (x,y) = (6, 8); move = 1 
Avatar id: 0; (x,y) = (28, 23); move = 3 
Avatar id: 1; (x,y) = (13, 18); move = 0 
Avatar id: 2; (x,y) = (5, 2); move = 3 
Avatar id: 3; (x,y) = (19, 23); move = 0 
Avatar id: 4; (x,y) = (6, 8); move = 3 
Avatar id: 0; (x,y) = (29, 23); move = 1 
Avatar id: 1; (x,y) = (13, 18); move = 1 
Avatar id: 2; (x,y) = (5, 2); move = 2 
Avatar id: 3; (x,y) = (18, 23); move = 2 
Avatar id: 4; (x,y) = (7, 8); move = 1 
Avatar id: 0; (x,y) = (29, 23); move = 3 
Avatar id: 1; (x,y) = (13, 18); move = 3 
Avatar id: 2; (x,y) = (5, 3); move = 3 
Avatar id: 3; (x,y) = (18, 23); move = 0 
Avatar id: 4; (x,y) = (7, 8); move = 3 
Avatar id: 0; (x,y) = (30, 23); move = 1 
Avatar id: 1; (x,y) = (14, 18); move = 1 
Avatar id: 2; (x,y) = (6, 3); move = 1 
Avatar id: 3; (x,y) = (17, 23); move = 2 
Avatar id: 4; (x,y) = (7, 8); move = 2 
Avatar id: 0; (x,y) = (30, 23); move = 3 
Avatar id: 1; (x,y) = (14, 18); move = 3 
Avatar id: 2; (x,y) = (6, 2); move = 0 
Avatar id: 3; (x,y) = (17, 23); move = 0 
Avatar id: 4; (x,y) = (7, 9); move = 3 
Avatar id: 0; (x,y) = (30, 23); move = 2 
Avatar id: 1; (x,y) = (15, 18); move = 1 
Avatar id: 2; (x,y) = (6, 2); move = 1 
Avatar id: 3; (x,y) = (17, 23); move = 1 
Avatar id: 4; (x,y) = (8, 9); move = 1 
Avatar id: 0; (x,y) = (30, 24); move = 3 
Avatar id: 1; (x,y) = (15, 17); move = 0 
Avatar id: 2; (x,y) = (6, 1); move = 0 
Avatar id: 3; (x,y) = (17, 22); move = 0 
Avatar id: 4; (x,y) = (8, 8); move = 0 
Avatar id: 0; (x,y) = (30, 24); move = 2 
Avatar id: 1; (x,y) = (15, 17); move = 1 
Avatar id: 2; (x,y) = (6, 1); move = 1 
Avatar id: 3; (x,y) = (16, 22); move = 2 
Avatar id: 4; (x,y) = (8, 8); move = 1 
Avatar id: 0; (x,y) = (30, 24); move = 0 
Avatar id: 1; (x,y) = (15, 17); move = 3 
Avatar id: 2; (x,y) = (6, 1); move = 3 
Avatar id: 3; (x,y) = (16, 23); move = 3 
Avatar id: 4; (x,y) = (8, 8); move = 3 
Avatar id: 0; (x,y) = (29, 24); move = 2 
Avatar id: 1; (x,y) = (16, 17); move = 1 
Avatar id: 2; (x,y) = (7, 1); move = 1 
Avatar id: 3; (x,y) = (16, 23); move = 2 
Avatar id: 4; (x,y) = (9, 8); move = 1 
Avatar id: 0; (x,y) = (29, 25); move = 3 
Avatar id: 1; (x,y) = (16, 17); move = 3 
Avatar id: 2; (x,y) = (7, 1); move = 3 
Avatar id: 3; (x,y) = (16, 24); move = 3 
Avatar id: 4; (x,y) = (9, 8); move = 3 
Avatar id: 0; (x,y) = (30, 25); move = 1 
Avatar id: 1; (x,y) = (16, 17); move = 2 
Avatar id: 2; (x,y) = (7, 1); move = 2 
Avatar id: 3; (x,y) = (16, 24); move = 2 
Avatar id: 4; (x,y) = (9, 8); move = 2 
Avatar id: 0; (x,y) = (30, 25); move = 3 
Avatar id: 1; (x,y) = (16, 18); move = 3 
Avatar id: 2; (x,y) = (7, 2); move = 3 
Avatar id: 3; (x,y) = (16, 25); move = 3 
Avatar id: 4; (x,y) = (9, 9); move = 3 
Avatar id: 0; (x,y) = (30, 25); move = 2 
Avatar id: 1; (x,y) = (17, 18); move = 1 
Avatar id: 2; (x,y) = (7, 2); move = 2 
Avatar id: 3; (x,y) = (17, 25); move = 1 
Avatar id: 4; (x,y) = (10, 9); move = 1 
Avatar id: 0; (x,y) = (30, 26); move = 3 
Avatar id: 1; (x,y) = (17, 18); move = 3 
Avatar id: 2; (x,y) = (7, 3); move = 3 
Avatar id: 3; (x,y) = (17, 25); move = 3 
Avatar id: 4; (x,y) = (10, 9); move = 3 
Avatar id: 0; (x,y) = (30, 26); move = 2 
Avatar id: 1; (x,y) = (18, 18); move = 1 
Avatar id: 2; (x,y) = (8, 3); move = 1 
Avatar id: 3; (x,y) = (17, 25); move = 2 
Avatar id: 4; (x,y) = (10, 9); move = 2 
Avatar id: 0; (x,y) = (30, 27); move = 3 
Avatar id: 1; (x,y) = (18, 18); move = 3 
Avatar id: 2; (x,y) = (8, 2); move = 0 
Avatar id: 3; (x,y) = (17, 26); move = 3 
Avatar id: 4; (x,y) = (10, 10); move = 3 
Avatar id: 0; (x,y) = (30, 27); move = 2 
Avatar id: 1; (x,y) = (19, 18); move = 1 
Avatar id: 2; (x,y) = (8, 2); move = 1 
Avatar id: 3; (x,y) = (17, 26); move = 2 
Avatar id: 4; (x,y) = (10, 10); move = 2 
Avatar id: 0; (x,y) = (30, 27); move = 0 
Avatar id: 1; (x,y) = (19, 17); move = 0 
Avatar id: 2; (x,y) = (8, 1); move = 0 
Avatar id: 3; (x,y) = (17, 27); move = 3 
Avatar id: 4; (x,y) = (10, 11); move = 3 
Avatar id: 0; (x,y) = (29, 27); move = 2 
Avatar id: 1; (x,y) = (19, 17); move = 1 
Avatar id: 2; (x,y) = (8, 1); move = 1 
Avatar id: 3; (x,y) = (17, 27); move = 2 
Avatar id: 4; (x,y) = (11, 11); move = 1 
Avatar id: 0; (x,y) = (29, 27); move = 0 
Avatar id: 1; (x,y) = (19, 17); move = 3 
Avatar id: 2; (x,y) = (8, 1); move = 3 
Avatar id: 3; (x,y) = (17, 27); move = 0 
Avatar id: 4; (x,y) = (11, 11); move = 3 
Avatar id: 0; (x,y) = (28, 27); move = 2 
Avatar id: 1; (x,y) = (20, 17); move = 1 
Avatar id: 2; (x,y) = (9, 1); move = 1 
Avatar id: 3; (x,y) = (16, 27); move = 2 
Avatar id: 4; (x,y) = (11, 11); move = 2 
Avatar id: 0; (x,y) = (28, 28); move = 3 
Avatar id: 1; (x,y) = (20, 17); move = 3 
Avatar id: 2; (x,y) = (9, 1); move = 3 
Avatar id: 3; (x,y) = (16, 27); move = 0 
Avatar id: 4; (x,y) = (11, 12); move = 3 
Avatar id: 0; (x,y) = (29, 28); move = 1 
Avatar id: 1; (x,y) = (21, 17); move = 1 
Avatar id: 2; (x,y) = (10, 1); move = 1 
Avatar id: 3; (x,y) = (15, 27); move = 2 
Avatar id: 4; (x,y) = (11, 12); move = 2 
Avatar id: 0; (x,y) = (29, 28); move = 3 
Avatar id: 1; (x,y) = (21, 17); move = 3 
Avatar id: 2; (x,y) = (10, 0); move = 0 
Avatar id: 3; (x,y) = (15, 27); move = 0 
Avatar id: 4; (x,y) = (11, 13); move = 3 
Avatar id: 0; (x,y) = (29, 28); move = 2 
Avatar id: 1; (x,y) = (21, 17); move = 2 
Avatar id: 2; (x,y) = (9, 0); move = 2 
Avatar id: 3; (x,y) = (15, 27); move = 1 
Avatar id: 4; (x,y) = (12, 13); move = 1 
Avatar id: 0; (x,y) = (29, 29); move = 3 
Avatar id: 1; (x,y) = (21, 17); move = 0 
Avatar id: 2; (x,y) = (9, 0); move = 0 
Avatar id: 3; (x,y) = (15, 26); move = 0 
Avatar id: 4; (x,y) = (12, 12); move = 0 
Avatar id: 0; (x,y) = (29, 29); move = 2 
Avatar id: 1; (x,y) = (20, 17); move = 2 
Avatar id: 2; (x,y) = (8, 0); move = 2 
Avatar id: 3; (x,y) = (14, 26); move = 2 
Avatar id: 4; (x,y) = (12, 12); move = 1 
Avatar id: 0; (x,y) = (29, 30); move = 3 
Avatar id: 1; (x,y) = (20, 17); move = 0 
Avatar id: 2; (x,y) = (8, 0); move = 0 
Avatar id: 3; (x,y) = (14, 27); move = 3 
Avatar id: 4; (x,y) = (12, 11); move = 0 
Avatar id: 0; (x,y) = (30, 30); move = 1 
Avatar id: 1; (x,y) = (19, 17); move = 2 
Avatar id: 2; (x,y) = (7, 0); move = 2 
Avatar id: 3; (x,y) = (14, 27); move = 2 
Avatar id: 4; (x,y) = (12, 11); move = 1 
Avatar id: 0; (x,y) = (30, 29); move = 0 
Avatar id: 1; (x,y) = (19, 18); move = 3 
Avatar id: 2; (x,y) = (7, 0); move = 0 
Avatar id: 3; (x,y) = (14, 27); move = 0 
Avatar id: 4; (x,y) = (12, 11); move = 3 
Avatar id: 0; (x,y) = (30, 29); move = 1 
Avatar id: 1; (x,y) = (19, 18); move = 2 
Avatar id: 2; (x,y) = (6, 0); move = 2 
Avatar id: 3; (x,y) = (13, 27); move = 2 
Avatar id: 4; (x,y) = (13, 11); move = 1 
Avatar id: 0; (x,y) = (30, 29); move = 3 
Avatar id: 1; (x,y) = (19, 18); move = 0 
Avatar id: 2; (x,y) = (6, 0); move = 0 
Avatar id: 3; (x,y) = (13, 28); move = 3 
Avatar id: 4; (x,y) = (13, 11); move = 3 
Avatar id: 0; (x,y) = (31, 29); move = 1 
Avatar id: 1; (x,y) = (18, 18); move = 2 
Avatar id: 2; (x,y) = (6, 0); move = 1 
Avatar id: 3; (x,y) = (13, 28); move = 2 
Avatar id: 4; (x,y) = (14, 11); move = 1 
Avatar id: 0; (x,y) = (31, 28); move = 0 
Avatar id: 1; (x,y) = (18, 19); move = 3 
Avatar id: 2; (x,y) = (6, 0); move = 3 
Avatar id: 3; (x,y) = (13, 28); move = 0 
Avatar id: 4; (x,y) = (14, 11); move = 3 
Avatar id: 0; (x,y) = (30, 28); move = 2 
Avatar id: 1; (x,y) = (19, 19); move = 1 
Avatar id: 2; (x,y) = (7, 0); move = 1 
Avatar id: 3; (x,y) = (12, 28); move = 2 
Avatar id: 4; (x,y) = (15, 11); move = 1 
Avatar id: 0; (x,y) = (30, 28); move = 0 
Avatar id: 1; (x,y) = (19, 19); move = 3 
Avatar id: 2; (x,y) = (7, 0); move = 3 
Avatar id: 3; (x,y) = (12, 29); move = 3 
Avatar id: 4; (x,y) = (15, 11); move = 3 
Avatar id: 0; (x,y) = (30, 28); move = 1 
Avatar id: 1; (x,y) = (19, 19); move = 2 
Avatar id: 2; (x,y) = (8, 0); move = 1 
Avatar id: 3; (x,y) = (12, 29); move = 2 
Avatar id: 4; (x,y) = (15, 11); move = 2 
Avatar id: 0; (x,y) = (30, 28); move = 3 
Avatar id: 1; (x,y) = (19, 20); move = 3 
Avatar id: 2; (x,y) = (8, 0); move = 3 
Avatar id: 3; (x,y) = (12, 29); move = 0 
Avatar id: 4; (x,y) = (15, 12); move = 3 
Avatar id: 0; (x,y) = (31, 28); move = 1 
Avatar id: 2; (x,y) = (9, 0); move = 1 
Avatar id: 3; (x,y) = (11, 29); move = 2 
Avatar id: 4; (x,y) = (16, 12); move = 1 
Avatar id: 0; (x,y) = (31, 28); move = 3 
Avatar id: 2; (x,y) = (9, 0); move = 3 
Avatar id: 3; (x,y) = (11, 29); move = 0 
Avatar id: 4; (x,y) = (16, 11); move = 0 
Avatar id: 0; (x,y) = (32, 28); move = 1 
Avatar id: 2; (x,y) = (10, 0); move = 1 
Avatar id: 3; (x,y) = (11, 29); move = 1 
Avatar id: 4; (x,y) = (16, 11); move = 1 
Avatar id: 0; (x,y) = (32, 28); move = 3 
Avatar id: 2; (x,y) = (10, 0); move = 3 
Avatar id: 3; (x,y) = (11, 28); move = 0 
Avatar id: 4; (x,y) = (16, 10); move = 0 
Avatar id: 0; (x,y) = (33, 28); move = 1 
Avatar id: 2; (x,y) = (11, 0); move = 1 
Avatar id: 3; (x,y) = (10, 28); move = 2 
Avatar id: 4; (x,y) = (16, 10); move = 1 
Avatar id: 0; (x,y) = (33, 28); move = 3 
Avatar id: 2; (x,y) = (11, 0); move = 3 
Avatar id: 3; (x,y) = (10, 29); move = 3 
Avatar id: 4; (x,y) = (16, 10); move = 3 
Avatar id: 0; (x,y) = (34, 28); move = 1 
Avatar id: 2; (x,y) = (11, 0); move = 2 
Avatar id: 3; (x,y) = (10, 29); move = 2 
Avatar id: 4; (x,y) = (17, 10); move = 1 
Avatar id: 0; (x,y) = (34, 28); move = 3 
Avatar id: 2; (x,y) = (11, 1); move = 3 
Avatar id: 3; (x,y) = (10, 29); move = 0 
Avatar id: 4; (x,y) = (17, 10); move = 3 
Avatar id: 0; (x,y) = (34, 28); move = 2 
Avatar id: 2; (x,y) = (11, 1); move = 2 
Avatar id: 3; (x,y) = (9, 29); move = 2 
Avatar id: 4; (x,y) = (17, 10); move = 2 
Avatar id: 0; (x,y) = (34, 29); move = 3 
Avatar id: 2; (x,y) = (11, 2); move = 3 
Avatar id: 3; (x,y) = (9, 29); move = 0 
Avatar id: 4; (x,y) = (17, 11); move = 3 
Avatar id: 0; (x,y) = (34, 29); move = 2 
Avatar id: 2; (x,y) = (11, 2); move = 2 
Avatar id: 3; (x,y) = (8, 29); move = 2 
Avatar id: 4; (x,y) = (17, 11); move = 2 
Avatar id: 0; (x,y) = (34, 29); move = 0 
Avatar id: 2; (x,y) = (11, 2); move = 0 
Avatar id: 3; (x,y) = (8, 30); move = 3 
Avatar id: 4; (x,y) = (17, 12); move = 3 
Avatar id: 0; (x,y) = (33, 29); move = 2 
Avatar id: 2; (x,y) = (10, 2); move = 2 
Avatar id: 3; (x,y) = (9, 30); move = 1 
Avatar id: 4; (x,y) = (18, 12); move = 1 
Avatar id: 0; (x,y) = (33, 30); move = 3 
Avatar id: 2; (x,y) = (10, 2); move = 0 
Avatar id: 3; (x,y) = (9, 30); move = 3 
Avatar id: 4; (x,y) = (18, 12); move = 3 
Avatar id: 0; (x,y) = (34, 30); move = 1 
Avatar id: 2; (x,y) = (9, 2); move = 2 
Avatar id: 3; (x,y) = (9, 30); move = 2 
Avatar id: 4; (x,y) = (19, 12); move = 1 
Avatar id: 0; (x,y) = (34, 30); move = 3 
Avatar id: 2; (x,y) = (9, 3); move = 3 
Avatar id: 3; (x,y) = (9, 31); move = 3 
Avatar id: 4; (x,y) = (19, 11); move = 0 
Avatar id: 0; (x,y) = (35, 30); move = 1 
Avatar id: 2; (x,y) = (9, 3); move = 2 
Avatar id: 3; (x,y) = (9, 31); move = 2 
